Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
initial-letter-necklace,,,,,,,true,Letter,U,Metal,Silver,,,INITIAL-062,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,U,Metal,Rose Gold,,,INITIAL-063,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,V,Metal,Gold,,,INITIAL-064,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,V,Metal,Silver,,,INITIAL-065,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,V,Metal,Rose Gold,,,INITIAL-066,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,W,Metal,Gold,,,INITIAL-067,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,W,Metal,Silver,,,INITIAL-068,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,W,Metal,Rose Gold,,,INITIAL-069,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,X,Metal,Gold,,,INITIAL-070,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,X,Metal,Silver,,,INITIAL-071,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,X,Metal,Rose Gold,,,INITIAL-072,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,Y,Metal,Gold,,,INITIAL-073,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,Y,Metal,Silver,,,INITIAL-074,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,Y,Metal,Rose Gold,,,INITIAL-075,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,Z,Metal,Gold,,,INITIAL-076,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,Z,Metal,Silver,,,INITIAL-077,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
initial-letter-necklace,,,,,,,true,Letter,Z,Metal,Rose Gold,,,INITIAL-078,200,shopify,deny,manual,28.99,,true,true,,,,false,,,active
cocktail-ring-statement,Cocktail Ring Statement,<p>Bold statement cocktail ring with oversized faceted crystal. Party-ready glamour.</p>,FlexiLux,,Rings,"jewelry, accessories, rings, statement, cocktail, gemstone, sale",true,Stone,Emerald,Size,6,,,COCKTAIL-001,200,shopify,deny,manual,44.99,55.00,true,true,https://images.unsplash.com/photo-1605100804763-247f67b3557e?w=800&h=800&fit=crop,1,Cocktail Ring Statement,false,Cocktail Ring Statement,Bold statement cocktail ring with oversized faceted crystal. Party-ready glamour.,active
cocktail-ring-statement,,,,,,,true,Stone,Emerald,Size,7,,,COCKTAIL-002,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Emerald,Size,8,,,COCKTAIL-003,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Sapphire,Size,6,,,COCKTAIL-004,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Sapphire,Size,7,,,COCKTAIL-005,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Sapphire,Size,8,,,COCKTAIL-006,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Ruby,Size,6,,,COCKTAIL-007,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Ruby,Size,7,,,COCKTAIL-008,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Ruby,Size,8,,,COCKTAIL-009,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Amethyst,Size,6,,,COCKTAIL-010,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Amethyst,Size,7,,,COCKTAIL-011,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
cocktail-ring-statement,,,,,,,true,Stone,Amethyst,Size,8,,,COCKTAIL-012,200,shopify,deny,manual,44.99,55.00,true,true,,,,false,,,active
huggie-hoop-earrings,Huggie Hoop Earrings,<p>Small huggie hoop earrings that sit close to the earlobe. Sleek and versatile.</p>,FlexiLux,,Earrings,"jewelry, accessories, earrings, huggie, hoops, everyday, new-arrivals",true,Metal,Gold,,,,,HUGGIEH-001,200,shopify,deny,manual,22.99,,true,true,https://images.unsplash.com/photo-1630019852942-f89202989a59?w=800&h=800&fit=crop,1,Huggie Hoop Earrings,false,Huggie Hoop Earrings,Small huggie hoop earrings that sit close to the earlobe. Sleek and versatile.,active
huggie-hoop-earrings,,,,,,,true,Metal,Silver,,,,,HUGGIEH-002,200,shopify,deny,manual,22.99,,true,true,,,,false,,,active
huggie-hoop-earrings,,,,,,,true,Metal,Rose Gold,,,,,HUGGIEH-003,200,shopify,deny,manual,22.99,,true,true,,,,false,,,active
cuff-bracelet-hammered,Cuff Bracelet Hammered,"<p>Hand-hammered open cuff bracelet. Adjustable fit, artisan-crafted texture.</p>",FlexiLux,,Bracelets,"jewelry, accessories, bracelets, cuff, hammered, artisan, sale",true,Metal,Gold,,,,,CUFFBRA-001,200,shopify,deny,manual,32.99,40.00,true,true,https://images.unsplash.com/photo-1611591437281-460bfbe1220a?w=800&h=800&fit=crop,1,Cuff Bracelet Hammered,false,Cuff Bracelet Hammered,"Hand-hammered open cuff bracelet. Adjustable fit, artisan-crafted texture.",active
cuff-bracelet-hammered,,,,,,,true,Metal,Silver,,,,,CUFFBRA-002,200,shopify,deny,manual,32.99,40.00,true,true,,,,false,,,active
jewelry-cleaning-kit,Jewelry Cleaning Kit,"<p>Professional jewelry cleaning solution with dip tray, brush, and polishing cloth.</p>",FlexiLux,,Care,"jewelry, accessories, care, cleaning, maintenance, gift",true,Type,Silver Care,,,,,JEWELRY-001,200,shopify,deny,manual,14.99,,true,true,https://images.unsplash.com/photo-1535632066927-ab7c9ab60908?w=800&h=800&fit=crop,1,Jewelry Cleaning Kit,false,Jewelry Cleaning Kit,"Professional jewelry cleaning solution with dip tray, brush, and polishing cloth.",active
jewelry-cleaning-kit,,,,,,,true,Type,Gold Care,,,,,JEWELRY-002,200,shopify,deny,manual,14.99,,true,true,,,,false,,,active
jewelry-cleaning-kit,,,,,,,true,Type,Universal,,,,,JEWELRY-003,200,shopify,deny,manual,14.99,,true,true,,,,false,,,active
